code,complexity,tags,code_length
if __name__ == '__main__': nums = input().split() n = int(nums[0]) v = int(nums[1]) if n < v+2: print(n - 1) else: print(int(v-1 + (n-v)*(n-v+1)/2)),constant,"['dp', 'greedy', 'math']",148
"citys,cap=map(int,input().split()) if citys-1<=cap: print(citys-1) else: n=citys-cap print(n*(n+1)//2+cap-1)",constant,"['dp', 'greedy', 'math']",108
"s = map(int, raw_input().rstrip().split()) n = s[0] v = s[1] primo = min(n -1, v) if primo == n-1: print(primo) else: rimane = n - primo print(primo - 1 + (rimane)*(rimane + 1) / 2)",constant,"['dp', 'greedy', 'math']",181
"from operator import itemgetter n, v = map(int, input().split()) if v >= n-1: ans = n-1 else: ans = v + ((2+(2+n-v-2))*(n-v-1))//2 print(ans)",constant,"['dp', 'greedy', 'math']",141
"n,v = [int(x) for x in input().strip().split("" "")] if v>=(n-1): print(n-1) else: print(n-1+((n-1-v)*(n-v)//2))",constant,"['dp', 'greedy', 'math']",110
"list_int_input = lambda inp: list(map(int, inp.split())) int_input = lambda inp: int(inp) string_to_list_input = lambda inp: list(inp) n,v=map(int,input().split()) val=v-1+int(((n-v)*(n-v+1))/2) if n>v: print(val) else: print(n-1)",constant,"['dp', 'greedy', 'math']",230
"n, v = map(int, input().split()) if n - 1 > v: print(v + (n - v + 2) * (n - v - 1) // 2) else: print(n - 1)",constant,"['dp', 'greedy', 'math']",107
"n,v=[int(x) for x in input().split()] if v>=(n-1): print(n-1) else: print(int((((n-v)*(n-v+1))/2)-1+v))",constant,"['dp', 'greedy', 'math']",103
"n,v = map(int,input().split()) if n <= v + 1: print( n - 1 ) else: b = n - v print( v - 1 + ((b*(b+1))//2))",constant,"['dp', 'greedy', 'math']",107
"n, v = list(map(int, input().split())) f = lambda x: x*(x+1)//2 print(min(n-1, v)+f(n-min(n-1, v))-1)",constant,"['dp', 'greedy', 'math']",101
"n, k = [int(x) for x in input().split()] if k == 1: print(""1"" + ""0""*(n-1)) elif 3*k <= n: print((""0"" * ((n-k)//2)) + ""1"" + (""0""*(k-2)) + ""1"" + ""0"" * ((n-k)//2)) else: tmp = ""0"" * ((n-k)//2) + ""1"" s = tmp s = tmp * (n // len(tmp) + 1) s = s[:n] print(s)",constant,"['brute force', 'greedy', 'constructive algorithms', 'math', 'strings']",252
"n, k = [int(x) for x in input().split()] if k == 1: print(""1"" + ""0""*(n-1)) else: tmp = ""0"" * ((n-k)//2) + ""1"" s = tmp s = tmp * (n // len(tmp) + 1) s = s[:n] print(s)",constant,"['brute force', 'greedy', 'constructive algorithms', 'math', 'strings']",166
"n, k = map(int, input().split()) if n == k: print('1' * n) elif k == 1: print('0' + '1' * (n - 1)) else: x = (n - k) // 2 a = '0' * x + '1' print(a * (n // (x + 1)) + '0' * (n % (x + 1)))",constant,"['brute force', 'greedy', 'constructive algorithms', 'math', 'strings']",187
"from math import * from fractions import * def li(): return list(map(int, input().split("" ""))) n,k = li() if k == 1: print(""1"" + ""0""*(n-1)) else: a = (n-k)//2 p = ""1"" + ""0""*a ans = p * (n//(a+1)) + p[:(n%(a+1))] print(ans)",constant,"['brute force', 'greedy', 'constructive algorithms', 'math', 'strings']",222
k = int(input()) if k<=9: print(k) else: num_arr = [9*(i+1)* 10**i for i in range(11)] index = 0 while True: if k<=num_arr[index]: break else: k -= num_arr[index] index += 1 digit = index+1 k += digit-1 num = k//digit offset = k%digit string_num = str(10**(digit-1)+ num-1) print(string_num[offset]),constant,"['binary search', 'divide and conquer', 'implementation']",299
"import math n=int(input()) a=[9] for i in range(2,20): a.append(10**i - 10**(i-1) ) b=[0] for i in range(1,20): b.append(b[-1]+ i*a[i-1]) for i in range(20): if n<=b[i]: break p=b[i-1] k=n-p ans=10**(i-1) - 1 + math.ceil(k/(i)) if k%i==0: print(('0'+str(ans))[i]) else: print(('0'+str(ans))[k%i])",constant,"['binary search', 'divide and conquer', 'implementation']",296
k = int(input()) ch = 0 i = 0 r = 1 while k > r - 1: r += 9 * (i + 1) * 10 ** i i += 1 r -= 9 * i * 10 ** (i - 1) print(str((k - r) // i + 10 ** (i - 1))[(k - r) % i] ),constant,"['binary search', 'divide and conquer', 'implementation']",168
k=int(input()) i=0 r=1 while(k>=r): r+=9*(i+1)*10**i i+=1 r=r-(9*i*10**(i-1)) ans=str(((k-r)//i)+10**(i-1))[(k-r)%i] print(ans),constant,"['binary search', 'divide and conquer', 'implementation']",127
k = int(input()) prev=0 nextt=0 NumofDigits=0 while(True): prev = nextt nextt = nextt+(9*(10**(NumofDigits-1))*NumofDigits) if(k>= prev and k<=nextt): break NumofDigits=NumofDigits+1 if(NumofDigits==1): print(k) else: result = (10**(NumofDigits-1))+int((k-(prev+1))/NumofDigits) i=0 while(True): if (k-int(prev+1))%NumofDigits == i: break i=i+1 result = str(result) print(result[i]),constant,"['binary search', 'divide and conquer', 'implementation']",382
"a = int(input()) c = [1] * 30 for i in range (1,20): c[i] = 9 * i * pow(10,i-1) for i in range (1,15): if (a > c[i]): a -= c[i] else: d = int((a-1) / i + pow(10,i-1) - 1) e = (a-1) % i + 1 f = str(d+1) print(f[e-1]) exit()",constant,"['binary search', 'divide and conquer', 'implementation']",222
n=input() i=0 while(True): if (n-9*10**i*(i+1))<=0: break n-=9*10**i*(i+1) i+=1 a=n/(i+1) b=n%(i+1) if(b!=0): print(str(10**i+a)[b-1]) else: print(str(10**i+a-1)[-1]),constant,"['binary search', 'divide and conquer', 'implementation']",166
k = int(input()) - 1 l = 1 c = 9 while k >= c*l: k -= c * l l += 1 c *= 10 c = 10**(l-1) + k // l print(str(c)[k % l]),constant,"['binary search', 'divide and conquer', 'implementation']",118
"def mp(): return map(int, input().split()) def f(i): return (10 ** i - 10 ** (i - 1)) * i n = int(input()) i = 1 sum = 0 while n - f(i) >= 0: n -= f(i) sum += f(i) // i i += 1 print(str(sum + (n + i - 1) // i)[n % i - 1])",constant,"['binary search', 'divide and conquer', 'implementation']",221
"from sys import stdin def solve(tc): k = int(stdin.readline().strip()) cmp = 9 ndigit = 1 while k>(cmp*ndigit): k -= cmp*ndigit cmp *= 10 ndigit += 1 num = (10**(ndigit-1)) + ((k-1) // ndigit) pos = (k-1) % ndigit print(str(num)[pos]) pass LOCAL_TEST = not __debug__ if LOCAL_TEST: infile = __file__.split('.')[0] + ""-test.in"" stdin = open(infile, 'r') tcs = (int(stdin.readline().strip()) if LOCAL_TEST else 1) tc = 1 while tc <= tcs: solve(tc) tc += 1",constant,"['binary search', 'divide and conquer', 'implementation']",453
"import sys k=int(input()) if type(k)!=int or k<=0 or k>pow(10,12) : print(""wrong input. try again"") sys.exit() lim_init=lim=decimal=9 c=0 while True: c+=1 if k<=lim: diff=lim-k pos=diff%c diff=int(diff/c) diff=decimal-diff print(''.join(list(reversed(str(diff))))[pos]) break else: decimal = int(str(lim_init)*(c+1)) lim+=int(str(lim_init)+'0'*c)*(c+1)",constant,"['binary search', 'divide and conquer', 'implementation']",352
n=int(input()) x=1 while n>(10**(len(str(x))-1)*9*len(str(x))): n-=10**(len(str(x))-1)*9*len(str(x)) x*=10 t=len(str(x)) nadighe=False while nadighe==False: qw=1 nadighe=True while n>(10**(len(str(qw))-1)*9*t): n-=10**(len(str(qw))-1)*9*t nadighe=False qw*=10 x+=qw-1 while n>len(str(x)): n-=len(str(x)) x+=1 for i in range(len(str(x))): if n!=0: s=str(x)[i] n-=1 print(s),constant,"['binary search', 'divide and conquer', 'implementation']",372
n = int(input()) limit_int = limit = decimal = 9 count = 0 while True: count += 1 if n <= limit: difference = limit - n position = difference % count difference = difference // count difference = decimal - difference print(''.join(list(reversed(str(difference))))[position]) break else: decimal = int(str(limit_int) * (count + 1)) limit += int(str(limit_int) + '0' * count) * (count + 1),constant,"['binary search', 'divide and conquer', 'implementation']",387
k=int(input()) num_digits=1 num_numbers=9 k-=1 while k>num_digits*num_numbers: k -= num_numbers*num_digits num_digits += 1 num_numbers *= 10 number = 10**(num_digits - 1) + k // num_digits index = k % num_digits answer = str(number)[index] print(answer),constant,"['binary search', 'divide and conquer', 'implementation']",253
L = [(i+1)*9*10**i for i in range(12)] number = int(input()) exponent=0 while number >= 0: number-=L[exponent] exponent+=1 exponent-=1 number%=L[exponent] start = 10**exponent numDigits = exponent+1 final = start+(number//numDigits-1) remainder = number%numDigits if remainder == 0: final = str(final) print(final[-1]) else: final = str(final+1) print(final[remainder-1]),constant,"['binary search', 'divide and conquer', 'implementation']",371
"T = (0, 9, 189, 2889, 38889, 488889, 5888889, 68888889, 788888889, 8888888889, 98888888889, 1088888888889) k = int(input()) a = 0 for i in T: if i - k > 0: a = T.index(i) break temp = T[a] - k x = temp % a res = (10 ** a) - 1 - int(temp / a) ans = int((res % (10 ** (x+1))) / (10 ** x)) print(ans)",constant,"['binary search', 'divide and conquer', 'implementation']",297
k=int(input()) x=0 c=0 while(x<k): x+=9*(10**c)*(c+1) c+=1 p=(x-k)%c k=((10**c)-int(((x-k)/c))-1) k=str(k) print(k[len(k)-(p)-1]),constant,"['binary search', 'divide and conquer', 'implementation']",129
"k=int(input()) a=[] for i in range(0,12): s=9*pow(10,i)*(i+1) if k<=s: break else: k-=s pos=i+1 num=(pow(10,pos-1)+(k//pos)-1) if k%pos==0: print(str(num)[-1]) else: print(str(num+(0 if pos==1 else 1))[(k%pos)-1])",constant,"['binary search', 'divide and conquer', 'implementation']",213
index = int(input()) total = 9 n = 1 while index > total: total += (n + 1) * (10**n) * 9 n += 1 last = 10**(n - 1) total -= n * 9 * last index = index - total r = index % (n) k = index // n number = last + k if r == 0: print(str(number - 1)[n-1]) else: print(str(number)[r - 1]),constant,"['binary search', 'divide and conquer', 'implementation']",278
n = int(input()) a = n * (n + 1) // 2 print(4 * a - 4 * n + 1),constant,"['dp', 'implementation', 'math']",62
n=int(input()) print(int(n**2+(n-1)**2)),constant,"['dp', 'implementation', 'math']",40
n=int(input()) print(2*(n*(n-1))+1),constant,"['dp', 'implementation', 'math']",35
a = int(input()) print(a * (a - 1) * 2 + 1),constant,"['dp', 'implementation', 'math']",43
a = int(input()) print(a**2+(a-1)**2),constant,"['dp', 'implementation', 'math']",37
n=int(input())-1 print(2*n*(n+1)+1),constant,"['dp', 'implementation', 'math']",35
n = int(input()) print(n**2 + (n-1)**2),constant,"['dp', 'implementation', 'math']",39
n = int(input()) print(n**2+((n-1)**2)),constant,"['dp', 'implementation', 'math']",39
n=int(input()) print(n**2+(n-1)**2),constant,"['dp', 'implementation', 'math']",35
import sys sys.setrecursionlimit(int(1e7)) def main(): n = int(input().strip()) print(2*(n*(n-1))+1) return while 1: try: main() except EOFError: break,constant,"['dp', 'implementation', 'math']",151
n=int(input()) print(2*n*n-2*n+1),constant,"['dp', 'implementation', 'math']",33
"def main(): n = int(input()) ans = n * n + (n - 1) * (n - 1) print(ans) if __name__ == ""__main__"": main()",constant,"['dp', 'implementation', 'math']",105
n = int(input()) ans = (2 * (n - 1) ** 2) + 2 * n - 1 print(ans),constant,"['dp', 'implementation', 'math']",64
n = int(input()) print(1+2*((n-1)*n)),constant,"['dp', 'implementation', 'math']",37
n = int(input().strip()) print(n**2+(n-1)**2),constant,"['dp', 'implementation', 'math']",45
n = int(input()) print(n * n + (n - 1) **2),constant,"['dp', 'implementation', 'math']",43
n = int(input()) print(2*(n**2)-2*n+1),constant,"['dp', 'implementation', 'math']",38
n=int(input()) print(2*n**2-2*n+1),constant,"['dp', 'implementation', 'math']",34
"t1, t2, t3 = input().split() ans = 2 if t1 == t2 or t2 == t3 or t3 == t1: if t1 == t2 == t3: ans = 0 else: ans = 1 aaa = [] for i in range(10): for j in range(10): for k in range(10): if k - j == j - i == 1: aaa.append({i, j, k}) if t1[1] == t2[1] == t3[1] and {int(t1[0]), int(t2[0]), int(t3[0])} in aaa: ans = 0 elif (t1[1] == t2[1] and (abs(int(t1[0]) - int(t2[0])) == 1 or abs(int(t1[0]) - int(t2[0])) == 2)) or (t1[1] == t3[1] and (abs(int(t1[0]) - int(t3[0])) == 1 or abs(int(t1[0]) - int(t3[0])) == 2)) or (t3[1] == t2[1] and (abs(int(t3[0]) - int(t2[0])) == 1 or abs(int(t3[0]) - int(t2[0])) == 2)): ans = min(1, ans) print(ans)",constant,"['brute force', 'implementation']",636
"from math import sqrt as sqrt n, k = map(int, input().split()) t = int(sqrt(8 * n + 8 * k + 9) + 0.0001) m = (t - 3) // 2 print(n - m)",constant,"['binary search', 'brute force', 'math']",134
"n, k = map(int, input().split()) c = n + k p = int(0.5 * ((8 * c + 9) ** 0.5 - 3)) print(n - p)",constant,"['binary search', 'brute force', 'math']",95
"from math import * n,k=map(int,input().split()) val=int(sqrt(9+(8*(n+k)))) ans=(-3+val)//2 print(n-ans)",constant,"['binary search', 'brute force', 'math']",103
"import time (n, k) = (int(i) for i in input().split()) start = time.time() print((2*n+3-int((9+8*(n+k))**0.5))//2) finish = time.time()",constant,"['binary search', 'brute force', 'math']",135
"import sys import math n, k = list(map(int, sys.stdin.readline().strip().split())) a = (2 * n + 3 - math.sqrt((2*n+3)**2 - 4 * (n**2 + n - 2 * k))) // 2 print(int(a))",constant,"['binary search', 'brute force', 'math']",166
"n,k=map(int,input().split()) for i in range(10**5): if (i*(i+1))//2-(n-i)==k: print(n-i)",constant,"['binary search', 'brute force', 'math']",88
"import math n,k = [int(x) for x in input().split(' ')] ans = ((2*n + 3) - int(math.sqrt(8*n + 8*k + 9)))//2 print(ans);",constant,"['binary search', 'brute force', 'math']",119
"n, k = map(int, input().split()) d = int((9 + 8 * (n + k)) ** 0.5) x = (d - 3) // 2 print(n - x)",constant,"['binary search', 'brute force', 'math']",96
"from math import sqrt n, k = map(int, input().split()) print(int(n - 0.5 * (sqrt(8 * (k + n) + 9) - 3)))",constant,"['binary search', 'brute force', 'math']",104
"import math n, k = map(int, input().split()) q = int(-3 + math.sqrt(9 + 8*(n+k)))//2 r = n-q print(r)",constant,"['binary search', 'brute force', 'math']",101
"n,k=[int(i) for i in input().split()] a = pow(1+2*k+2*n,0.5) - 1 print(n-int(a))",constant,"['binary search', 'brute force', 'math']",80
"from sys import stdin, stdout, exit import math n, k = map(int, stdin.readline().split()) ans = round((-3 + math.sqrt(9 + 8*(k+n))) / 2) stdout.write(str(n-ans) + ""\n"")",constant,"['binary search', 'brute force', 'math']",168
"n,k=map(int,input().split()) b=(9+8*(n+k))**0.5 a=int(b) print(n-(a-3)//2)",constant,"['binary search', 'brute force', 'math']",74
"def find(n,k): x=9+8*(n+k) a=(-3+int(x**0.5))//2 b=n-a return b n,k=list(map(int,input().strip().split(' '))) print(find(n,k))",constant,"['binary search', 'brute force', 'math']",126
"n, k = map(int, input().split()) a = 1 b = -(2*n+3) c = (n*n+n-2*k) d = int((b*b - 4*a*c) ** 0.5) s1 = (-b + d) // (2 * a) s2 = (-b - d) // (2 * a) if s1 >= 0 and s1 <= n: print(s1) else: print(s2)",constant,"['binary search', 'brute force', 'math']",197
"def MI(): return map(int,input().split()) def I(): return int(input()) def LI(): return [int(i) for i in input().split()] n,k=MI() b=-(2*n+3) c=n*n+n-2*k x=(-b-((b*b-4*c)**0.5))//2 y=(-b+((b*b-4*c)**0.5))//2 x,y=int(x),int(y) for i in [x-1,x,x+1,y-1,y,y+1]: if i**2+b*i+c==0 and 0<=i<=n-1: print(i) break",constant,"['binary search', 'brute force', 'math']",304
"from math import sqrt n, k = map(int, input().split()) answer = int(-1.5 + sqrt(9/4 + 2*(n+k))) print(n - answer)",constant,"['binary search', 'brute force', 'math']",113
"t=int(input()) for i in range(t): n=int(input()) g=list(map(int,input().split())) m1=max(g) g.remove(m1) m2=max(g) dl=len(g)-1 print(min(dl,m2-1))",constant,"['greedy', 'math', 'sortings']",146
"read = lambda: map(int, input().split()) def sq(x): return int(x ** 0.5) ** 2 == x t = int(input()) for _ in range(t): n = int(input()) if (n % 2 == 0 and sq(n // 2)) or (n % 4 == 0 and sq(n // 4)): print('YES') else: print('NO')",constant,"['brute force', 'geometry', 'math', 'number theory']",229
"def solve(): n = int(input()) for d in [2,4]: if n % d != 0: continue temp = int((n//d) ** (0.5)) temp -= 1 while temp*temp < n//d: temp += 1 if temp*temp == n//d: print(""YES"") return print(""NO"") for _ in range(int(input())): solve()",constant,"['brute force', 'geometry', 'math', 'number theory']",233
"from math import sqrt for _ in ' '*int(input()): n = int(input()) if int(sqrt(n/2)) == sqrt(n/2) or int(sqrt(n/4)) == sqrt(n/4): print(""YES"") else: print(""NO"")",constant,"['brute force', 'geometry', 'math', 'number theory']",159
"def divisors(M): d=[] i=1 while M>=i**2: if M%i==0: d.append(i) if i**2!=M: d.append(M//i) i=i+1 return d def popcount(x): x = x - ((x >> 1) & 0x55555555) x = (x & 0x33333333) + ((x >> 2) & 0x33333333) x = (x + (x >> 4)) & 0x0f0f0f0f x = x + (x >> 8) x = x + (x >> 16) return x & 0x0000007f def eratosthenes(n): res=[0 for i in range(n+1)] prime=set([]) for i in range(2,n+1): if not res[i]: prime.add(i) for j in range(1,n//i+1): res[i*j]=1 return prime def factorization(n): res=[] for p in prime: if n%p==0: while n%p==0: n//=p res.append(p) if n!=1: res.append(n) return res def euler_phi(n): res = n for x in range(2,n+1): if x ** 2 > n: break if n%x==0: res = res//x * (x-1) while n%x==0: n //= x if n!=1: res = res//n * (n-1) return res def ind(b,n): res=0 while n%b==0: res+=1 n//=b return res def isPrimeMR(n): if n==1: return 0 d = n - 1 d = d // (d & -d) L = [2, 3, 5, 7, 11, 13, 17] for a in L: t = d y = pow(a, t, n) if y == 1: continue while y != n - 1: y = (y * y) % n if y == 1 or t == n - 1: return 0 t <<= 1 return 1 def findFactorRho(n): from math import gcd m = 1 << n.bit_length() // 8 for c in range(1, 99): f = lambda x: (x * x + c) % n y, r, q, g = 2, 1, 1, 1 while g == 1: x = y for i in range(r): y = f(y) k = 0 while k < r and g == 1: ys = y for i in range(min(m, r - k)): y = f(y) q = q * abs(x - y) % n g = gcd(q, n) k += m r <<= 1 if g == n: g = 1 while g == 1: ys = f(ys) g = gcd(abs(x - ys), n) if g < n: if isPrimeMR(g): return g elif isPrimeMR(n // g): return n // g return findFactorRho(g) def primeFactor(n): i = 2 ret = {} rhoFlg = 0 while i*i <= n: k = 0 while n % i == 0: n //= i k += 1 if k: ret[i] = k i += 1 + i % 2 if i == 101 and n >= 2 ** 20: while n > 1: if isPrimeMR(n): ret[n], n = 1, 1 else: rhoFlg = 1 j = findFactorRho(n) k = 0 while n % j == 0: n //= j k += 1 ret[j] = k if n > 1: ret[n] = 1 if rhoFlg: ret = {x: ret[x] for x in sorted(ret)} return ret def divisors(n): res = [1] prime = primeFactor(n) for p in prime: newres = [] for d in res: for",constant,"['brute force', 'geometry', 'math', 'number theory']",2000
